date,exchange,FG,ZC,TA,PM,CF,WH,SR,RI,OI,MA,JR,RM,LR,SM,SF,WS,WT,RO,ER,ME,GN,RS,TC,CY,AP,al,fu,cu,zn,pb,bu,sn,ni,ru,au,ag,rb,hc,wr,sc,IF,TF,T,IC,IH,TS,p,v,jd,l,pp,fb,bb,i,j,jm,c,a,b,m,y,cs,s
2017-08-02,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1709,L1801,PP1709,FB1801,BB1709,I1801,J1709,JM1709,C1709,A1709,B1805,M1801,Y1801,CS1709,
2017-08-03,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1709,L1801,PP1709,FB1801,BB1709,I1801,J1709,JM1709,C1709,A1709,B1805,M1801,Y1801,CS1709,
2017-08-04,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1801,L1801,PP1709,FB1801,BB1709,I1801,J1801,JM1709,C1801,A1709,B1805,M1801,Y1801,CS1709,
2017-08-07,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1801,L1801,PP1709,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1709,
2017-08-08,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1801,L1801,PP1709,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1709,
2017-08-09,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1709,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1709,
2017-08-10,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-11,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-14,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-15,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-16,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-17,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-18,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-21,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-22,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-23,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-24,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-25,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-28,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-29,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-30,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-08-31,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-01,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-04,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-05,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-06,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-07,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-08,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-11,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-12,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-13,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-14,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-15,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1709,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-18,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-19,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-20,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-21,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-22,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-25,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-26,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-27,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-28,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-09-29,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-09,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-10,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-11,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-12,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-13,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-16,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-17,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-18,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-19,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-20,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-23,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1710,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-24,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-25,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-26,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-27,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-30,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-10-31,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-01,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-02,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-03,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-06,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-07,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-08,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-09,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-10,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-13,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-14,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-15,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1711,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-16,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-17,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-20,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-21,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1801,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-22,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-23,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1801,J1801,JM1801,C1801,A1801,B1805,M1801,Y1801,CS1801,
2017-11-24,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1805,J1801,JM1801,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-11-27,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1805,J1801,JM1801,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-11-28,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1801,PP1801,FB1801,BB1712,I1805,J1801,JM1801,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-11-29,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1801,JD1801,L1805,PP1801,FB1801,BB1712,I1805,J1801,JM1801,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-11-30,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1801,L1805,PP1801,FB1801,BB1712,I1805,J1801,JM1801,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-12-01,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1801,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1801,A1801,B1805,M1805,Y1801,CS1801,
2017-12-04,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1801,A1801,B1805,M1805,Y1805,CS1801,
2017-12-05,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1801,A1801,B1805,M1805,Y1805,CS1805,
2017-12-06,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1801,B1805,M1805,Y1805,CS1805,
2017-12-07,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1801,B1805,M1805,Y1805,CS1805,
2017-12-08,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1801,B1805,M1805,Y1805,CS1805,
2017-12-11,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1801,B1805,M1805,Y1805,CS1805,
2017-12-12,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-13,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-14,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-15,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1712,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-18,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-19,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-20,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-21,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-22,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-25,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-26,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-27,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-28,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2017-12-29,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2018-01-02,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2018-01-03,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1801,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2018-01-04,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1808,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
2018-01-05,DCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1805,V1805,JD1805,L1805,PP1805,FB1808,BB1801,I1805,J1805,JM1805,C1805,A1805,B1805,M1805,Y1805,CS1805,
